Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
wiki,Patterns,small_sparse_4v_8,4,3,32,0.00143994,1.06958,1048807458,6.0,22.20,69.3,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_8,4,3,64,0.00178127,0.842879,1048807458,7.2,28.17,44.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_9,4,3,1,0.00145377,23.7396,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_9,4,3,4,0.00143856,6.1589,1048807458,5.5,3.85,96.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_9,4,3,16,0.00146444,1.74386,1048807458,5.5,13.61,85.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_9,4,3,32,0.0019833,1.19233,1048807458,6.2,19.91,62.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_9,4,3,64,0.00145562,0.937631,1048807458,7.2,25.31,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_10,4,3,1,0.00191417,23.6157,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_10,4,3,4,0.00170042,6.14712,1048807458,5.4,3.84,96.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_10,4,3,16,0.00145415,1.74157,1048807458,5.6,13.56,84.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_10,4,3,32,0.00145078,1.04529,1048807458,5.9,22.59,70.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_10,4,3,64,0.0014378,0.932478,1048807458,7.2,25.32,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_11,4,3,1,0.00146432,23.2398,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_11,4,3,4,0.00143167,6.4273,1048807458,5.5,3.61,90.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_11,4,3,16,0.0014452,1.75406,1048807458,5.7,13.24,82.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_11,4,3,32,0.00144815,1.17617,1048807458,5.7,19.75,61.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_11,4,3,64,0.00145177,1.00373,1048807458,7.2,23.15,36.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_12,4,3,1,0.00198637,23.7395,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_12,4,3,4,0.00145551,6.20598,1048807458,5.3,3.82,95.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_12,4,3,16,0.00144799,1.74986,1048807458,5.4,13.56,84.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_12,4,3,32,0.00143839,1.06034,1048807458,6.1,22.38,69.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_12,4,3,64,0.00145164,0.93713,1048807458,6.8,25.33,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_13,4,3,1,0.00145578,23.6672,1048807458,5.1,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_13,4,3,4,0.00145148,6.12311,1048807458,5.4,3.86,96.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_13,4,3,16,0.00147368,1.75569,1048807458,5.7,13.48,84.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_13,4,3,32,0.00145511,1.06736,1048807458,6.1,22.17,69.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_13,4,3,64,0.00146579,0.940182,1048807458,7.1,25.17,39.3,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_14,4,3,1,0.00144181,23.249,1048807458,5.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_14,4,3,4,0.00142879,6.50014,1048807458,5.4,3.57,89.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_14,4,3,16,0.00193908,1.82211,1048807458,5.5,12.75,79.6,SUCCESS,GraphMini pattern worked!
