Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
lj,Patterns,small_sparse_4v_1,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_1,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_1,4,3,64,0.188586,194.101,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_2,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_2,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_2,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_2,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_2,4,3,64,0.171927,196.6,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_3,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_3,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_3,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_3,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_3,4,3,64,0.174551,197.814,542683013686,366.1,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_4,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_4,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_4,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_4,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_4,4,3,64,0.174317,199.07,542683013686,366.0,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_5,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_5,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_5,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_5,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_5,4,3,64,0.171297,192.484,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_6,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_6,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_6,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_6,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_6,4,3,64,0.193379,194.009,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_7,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_7,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_7,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_7,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_7,4,3,64,0.173797,193.922,542683013686,366.1,N/A,N/A,SUCCESS,GraphMini pattern worked!
