Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_sparse_4v_1,4,3,64,0.0185455,0.140799,252447350,21.6,34.73,54.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,1,0.0185211,4.86269,252447350,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,4,0.0157105,1.4054,252447350,19.9,3.46,86.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,16,0.0160383,0.366503,252447350,20.1,13.26,82.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,32,0.0166093,0.198372,252447350,20.7,24.51,76.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,64,0.0166927,0.141435,252447350,21.4,34.38,53.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,1,0.0166711,4.66465,96615211,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,4,0.0159597,1.24066,96615211,20.4,3.75,93.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,16,0.0164438,0.348613,96615211,21.1,13.38,83.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,32,0.0155337,0.189303,96615211,24.7,24.64,77.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,64,0.0148136,0.145201,96615211,31.3,32.12,50.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,1,0.0183151,4.85733,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,4,0.0162222,1.31331,96615211,20.4,3.69,92.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,16,0.0160252,0.342904,96615211,23.0,14.16,88.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,32,0.015842,0.188681,96615211,24.5,25.74,80.4,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,64,0.016202,0.133064,96615211,31.2,36.50,57.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,1,0.0169723,4.95144,252447350,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,4,0.0159907,1.32585,252447350,20.0,3.73,93.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,16,0.0167627,0.36721,252447350,20.1,13.48,84.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,32,0.0163934,0.199634,252447350,20.6,24.80,77.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,64,0.0159526,0.139217,252447350,21.4,35.56,55.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,1,0.0166298,4.58742,96615211,19.9,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,4,0.0158042,1.23599,96615211,20.3,3.71,92.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,16,0.0161636,0.345316,96615211,22.2,13.28,83.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,32,0.0166356,0.187659,96615211,25.1,24.44,76.3,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,64,0.0159732,0.13328,96615211,31.3,34.41,53.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,1,0.0166386,4.57563,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,4,0.0154324,1.23549,96615211,20.4,3.70,92.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,16,0.0163884,0.343513,96615211,22.4,13.32,83.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,32,0.0159833,0.187584,96615211,26.3,24.39,76.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,64,0.0164444,0.135859,96615211,31.1,33.67,52.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,1,0.0154732,4.61996,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,4,0.0157729,1.23307,96615211,20.4,3.74,93.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,16,0.0161216,0.342727,96615211,21.2,13.48,84.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,32,0.0171101,0.189226,96615211,25.3,24.41,76.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,64,0.0160561,0.133793,96615211,31.5,34.53,53.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,1,0.0172193,4.57253,96615211,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,4,0.0170601,1.31049,96615211,20.3,3.48,87.0,SUCCESS,GraphMini pattern worked!
