Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
enron,GraphMini_Original,P2,5,N/A,32,0.00354151,0.966485,406817255,7.5,18.66,58.3,SUCCESS,Original pattern
enron,GraphMini_Original,P2,5,N/A,64,0.00309694,0.918175,406817255,8.2,19.64,30.6,SUCCESS,Original pattern
enron,GraphMini_Original,P3,5,N/A,1,0.00394934,42.2991,285692402,6.6,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P3,5,N/A,4,0.00413088,10.9926,285692402,6.7,3.84,96.0,SUCCESS,Original pattern
enron,GraphMini_Original,P3,5,N/A,16,0.00344563,2.97523,285692402,7.0,14.21,88.8,SUCCESS,Original pattern
enron,GraphMini_Original,P3,5,N/A,32,0.00317603,1.58821,285692402,7.5,26.63,83.2,SUCCESS,Original pattern
enron,GraphMini_Original,P3,5,N/A,64,0.00305341,1.2756,285692402,8.3,33.16,51.8,SUCCESS,Original pattern
enron,GraphMini_Original,P4,5,N/A,1,0.0034467,0.869513,5809356,6.7,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P4,5,N/A,4,0.00346686,0.238852,5809356,6.8,3.64,91.0,SUCCESS,Original pattern
enron,GraphMini_Original,P4,5,N/A,16,0.00345566,0.0890132,5809356,7.0,9.76,61.0,SUCCESS,Original pattern
enron,GraphMini_Original,P4,5,N/A,32,0.00364354,0.0607451,5809356,7.3,14.31,44.7,SUCCESS,Original pattern
enron,GraphMini_Original,P4,5,N/A,64,0.0039459,0.0569818,5809356,8.2,15.25,23.8,SUCCESS,Original pattern
enron,GraphMini_Original,P5,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
enron,GraphMini_Original,P5,6,N/A,4,0.00347385,98.9195,3980912552,6.8,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P5,6,N/A,16,0.00306311,26.6621,3980912552,6.9,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P5,6,N/A,32,0.00360844,17.4791,3980912552,7.9,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P5,6,N/A,64,0.0030349,15.3286,3980912552,8.9,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P6,6,N/A,1,0.00302593,207.151,3980902924,6.6,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P6,6,N/A,4,0.00397451,52.0333,3980902924,6.8,3.98,99.5,SUCCESS,Original pattern
enron,GraphMini_Original,P6,6,N/A,16,0.00345984,15.619,3980902924,7.1,13.26,82.8,SUCCESS,Original pattern
enron,GraphMini_Original,P6,6,N/A,32,0.00308163,13.5681,3980902924,8.2,15.26,47.6,SUCCESS,Original pattern
enron,GraphMini_Original,P6,6,N/A,64,0.00302484,12.5093,3980902924,10.1,16.55,25.8,SUCCESS,Original pattern
enron,GraphMini_Original,P7,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
enron,GraphMini_Original,P7,6,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
enron,GraphMini_Original,P7,6,N/A,16,0.00334278,104.789,2673718975,7.1,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P7,6,N/A,32,0.00345275,80.8745,2673718975,8.5,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P7,6,N/A,64,0.00322123,73.262,2673718975,10.2,N/A,N/A,SUCCESS,Original pattern
enron,GraphMini_Original,P8,7,N/A,1,0.00304907,56.9804,118042094,6.7,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P8,7,N/A,4,0.00347697,14.4232,118042094,6.8,3.95,98.7,SUCCESS,Original pattern
enron,GraphMini_Original,P8,7,N/A,16,0.0030724,4.22704,118042094,7.0,13.47,84.1,SUCCESS,Original pattern
enron,Your_Patterns,small_dense_4v_1,4,3,1,0.00304912,18.7022,1371828020,6.6,1.00,100.0,SUCCESS,Your pattern worked!
enron,Your_Patterns,small_dense_4v_1,4,3,4,0.00326922,4.97793,1371828020,6.7,3.75,93.7,SUCCESS,Your pattern worked!
enron,Your_Patterns,small_dense_4v_1,4,3,16,0.00343525,1.37322,1371828020,6.9,13.61,85.0,SUCCESS,Your pattern worked!
enron,Your_Patterns,small_dense_4v_1,4,3,32,0.00348241,0.738235,1371828020,7.4,25.33,79.1,SUCCESS,Your pattern worked!
enron,Your_Patterns,small_dense_4v_1,4,3,64,0.00313239,0.533163,1371828020,8.4,35.07,54.7,SUCCESS,Your pattern worked!
enron,Your_Patterns,small_sparse_4v_1,4,4,1,0.00352719,11.1567,375691411,6.6,1.00,100.0,SUCCESS,Your pattern worked!
